name,code,link,source,color_hex,color_r,color_g,color_b
quiet night,PPG1239-5,https://www.glidden.com/color/color-families/blues/quiet-night,glidden,#3e8fbc,62,143,188
king triton,PPG1242-5,https://www.glidden.com/color/color-families/blues/king-triton,glidden,#3c85be,60,133,190
blueberry popover,PPG1244-5,https://www.glidden.com/color/color-families/blues/blueberry-popover,glidden,#5488c0,84,136,192
blue dart,PPG1243-5,https://www.glidden.com/color/color-families/blues/blue-dart,glidden,#518fd1,81,143,209
magical merlin,PPG1241-5,https://www.glidden.com/color/color-families/blues/magical-merlin,glidden,#3d8ed0,61,142,208
sorcerer,PPG1240-5,https://www.glidden.com/color/color-families/blues/sorcerer,glidden,#3398ce,51,152,206
mystic blue,PPG1237-5,https://www.glidden.com/color/color-families/blues/mystic-blue,glidden,#48a8d0,72,168,208
bellflower,PPG1237-6,https://www.glidden.com/color/color-families/blues/bellflower,glidden,#1993be,25,147,190
newport blue,PPG1240-6,https://www.glidden.com/color/color-families/blues/newport-blue,glidden,#1c8ac9,28,138,201
electric blue,PPG1241-6,https://www.glidden.com/color/color-families/blues/electric-blue,glidden,#1e80c7,30,128,199
royal plume,PPG1243-6,https://www.glidden.com/color/color-families/blues/royal-plume,glidden,#3c7ac2,60,122,194
nocturne shade,PPG1244-6,https://www.glidden.com/color/color-families/blues/nocturne-shade,glidden,#356fad,53,111,173
planetarium,PPG1242-6,https://www.glidden.com/color/color-families/blues/planetarium,glidden,#1c70ad,28,112,173
north sea,PPG1239-6,https://www.glidden.com/color/color-families/blues/north-sea,glidden,#1d78ab,29,120,171
blue paisley,PPG1238-6,https://www.glidden.com/color/color-families/blues/blue-paisley,glidden,#2282a8,34,130,168
adventure,PPG1151-6,https://www.glidden.com/color/color-families/blues/adventure,glidden,#34788c,52,120,140
cosmic dust,PPG1157-6,https://www.glidden.com/color/color-families/blues/cosmic-dust,glidden,#347699,52,118,153
starry night,PPG1161-6,https://www.glidden.com/color/color-families/blues/starry-night,glidden,#286492,40,100,146
blue odyssey,PPG1166-6,https://www.glidden.com/color/color-families/blues/blue-odyssey,glidden,#4f6997,79,105,151
teeny bikini,PPG1162-6,https://www.glidden.com/color/color-families/blues/teeny-bikini,glidden,#326395,50,99,149
blue oasis,PPG1158-6,https://www.glidden.com/color/color-families/blues/blue-oasis,glidden,#296d93,41,109,147
animation,PPG1159-6,https://www.glidden.com/color/color-families/blues/animation,glidden,#1d5c83,29,92,131
brigade,PPG1152-6,https://www.glidden.com/color/color-families/blues/brigade,glidden,#365d73,54,93,115
azalea leaf,PPG1149-6,https://www.glidden.com/color/color-families/blues/azalea-leaf,glidden,#4a6871,74,104,113
silent night,PPG1153-6,https://www.glidden.com/color/color-families/blues/silent-night,glidden,#526771,82,103,113
mountain lake,PPG1156-6,https://www.glidden.com/color/color-families/blues/mountain-lake,glidden,#2d5975,45,89,117
chinese porcelain,PPG1160-6,https://www.glidden.com/color/color-families/blues/chinese-porcelain,glidden,#3a5f7d,58,95,125
blue fjord,PPG1163-6,https://www.glidden.com/color/color-families/blues/blue-fjord,glidden,#4c6177,76,97,119
blue cloud,PPG1164-6,https://www.glidden.com/color/color-families/blues/blue-cloud,glidden,#627188,98,113,136
license to dream,PPG10-22,https://www.glidden.com/color/color-families/blues/license-to-dream,glidden,#667486,102,116,134
canyon blue,PPG1155-6,https://www.glidden.com/color/color-families/blues/canyon-blue,glidden,#607b8e,96,123,142
prussian blue,PPG1154-6,https://www.glidden.com/color/color-families/blues/prussian-blue,glidden,#5d7b89,93,123,137
hatteras gray,PPG10-10,https://www.glidden.com/color/color-families/neutrals/hatteras-gray,glidden,#5c707e,92,112,126
freedom found,PPG1040-6,https://www.glidden.com/color/color-families/neutrals/freedom-found,glidden,#657682,101,118,130
sheffield gray,PPG1041-6,https://www.glidden.com/color/color-families/neutrals/sheffield-gray,glidden,#6b7680,107,118,128
favorite flannel,PPG10-19,https://www.glidden.com/color/color-families/neutrals/favorite-flannel,glidden,#70777e,112,119,126
in the shadows,PPG1039-6,https://www.glidden.com/color/color-families/neutrals/in-the-shadows,glidden,#656e72,101,110,114
lava gray,PPG1038-6,https://www.glidden.com/color/color-families/neutrals/lava-gray,glidden,#5e686d,94,104,109
mysterious,PPG1037-6,https://www.glidden.com/color/color-families/neutrals/mysterious,glidden,#535e63,83,94,99
goblin,PPG1040-7,https://www.glidden.com/color/color-families/neutrals/goblin,glidden,#525e68,82,94,104
soothing sapphire,PPG10-09,https://www.glidden.com/color/color-families/neutrals/soothing-sapphire,glidden,#48545d,72,84,93
high salute,PPG1039-7,https://www.glidden.com/color/color-families/neutrals/high-salute,glidden,#445056,68,80,86
witchcraft,PPG1037-7,https://www.glidden.com/color/color-families/neutrals/witchcraft,glidden,#474c50,71,76,80
midnight hour,PPG1038-7,https://www.glidden.com/color/color-families/neutrals/midnight-hour,glidden,#3b484f,59,72,79
cavalry,PPG1041-7,https://www.glidden.com/color/color-families/neutrals/cavalry,glidden,#3f4c5a,63,76,90
plymouth blue,PPG13-27,https://www.glidden.com/color/color-families/blues/plymouth-blue,glidden,#295266,41,82,102
regatta bay,PPG1154-7,https://www.glidden.com/color/color-families/blues/regatta-bay,glidden,#2d5367,45,83,103
blue lava,PPG1155-7,https://www.glidden.com/color/color-families/blues/blue-lava,glidden,#2e5169,46,81,105
annapolis blue,PPG1164-7,https://www.glidden.com/color/color-families/blues/annapolis-blue,glidden,#384a66,56,74,102
blueberry pie,PPG1163-7,https://www.glidden.com/color/color-families/blues/blueberry-pie,glidden,#314d67,49,77,103
blue tang,PPG1160-7,https://www.glidden.com/color/color-families/blues/blue-tang,glidden,#2a4b6e,42,75,110
celestial blue,PPG1156-7,https://www.glidden.com/color/color-families/blues/celestial-blue,glidden,#2c4d69,44,77,105
sailor's coat,PPG1153-7,https://www.glidden.com/color/color-families/blues/sailor-s-coat,glidden,#334b58,51,75,88
blue bayberry,PPG1149-7,https://www.glidden.com/color/color-families/blues/blue-bayberry,glidden,#2d5360,45,83,96
shimmering sea,PPG1152-7,https://www.glidden.com/color/color-families/blues/shimmering-sea,glidden,#2b526a,43,82,106
singing the blues,PPG1159-7,https://www.glidden.com/color/color-families/blues/singing-the-blues,glidden,#2b4d68,43,77,104
stunning sapphire,PPG1158-7,https://www.glidden.com/color/color-families/blues/stunning-sapphire,glidden,#185887,24,88,135
dragonfly,PPG1162-7,https://www.glidden.com/color/color-families/blues/dragonfly,glidden,#314a76,49,74,118
daring indigo,PPG1166-7,https://www.glidden.com/color/color-families/blues/daring-indigo,glidden,#374874,55,72,116
brilliant blue,PPG1161-7,https://www.glidden.com/color/color-families/blues/brilliant-blue,glidden,#234e86,35,78,134
blue flame,PPG1157-7,https://www.glidden.com/color/color-families/blues/blue-flame,glidden,#005e88,0,94,136
jamaican dream,PPG1151-7,https://www.glidden.com/color/color-families/blues/jamaican-dream,glidden,#04627a,4,98,122
port au prince,PPG1238-7,https://www.glidden.com/color/color-families/blues/port-au-prince,glidden,#006a93,0,106,147
rave regatta,PPG1239-7,https://www.glidden.com/color/color-families/blues/rave-regatta,glidden,#00619d,0,97,157
suddenly sapphire,PPG1242-7,https://www.glidden.com/color/color-families/blues/suddenly-sapphire,glidden,#1a5897,26,88,151
florentine lapis,PPG1244-7,https://www.glidden.com/color/color-families/blues/florentine-lapis,glidden,#1c5798,28,87,152
rainbow bright,PPG1243-7,https://www.glidden.com/color/color-families/blues/rainbow-bright,glidden,#2863ad,40,99,173
cobalt stone,PPG1241-7,https://www.glidden.com/color/color-families/blues/cobalt-stone,glidden,#0264ae,2,100,174
cobalt glaze,PPG1240-7,https://www.glidden.com/color/color-families/blues/cobalt-glaze,glidden,#0072b5,0,114,181
neptune,PPG1237-7,https://www.glidden.com/color/color-families/blues/neptune,glidden,#007dac,0,125,172
mediterranean blue,PPG1236-7,https://www.glidden.com/color/color-families/blues/mediterranean-blue,glidden,#0090a8,0,144,168
riviera paradise,PPG1233-7,https://www.glidden.com/color/color-families/aquas/riviera-paradise,glidden,#009a9e,0,154,158
teal we meet again,PPG17-32,https://www.glidden.com/color/color-families/greens/teal-we-meet-again,glidden,#00908d,0,144,141
torrid turquoise,PPG1232-7,https://www.glidden.com/color/color-families/greens/torrid-turquoise,glidden,#00938b,0,147,139
romantic isle,PPG1231-7,https://www.glidden.com/color/color-families/aquas/romantic-isle,glidden,#007c75,0,124,117
hypnotic sea,PPG1234-7,https://www.glidden.com/color/color-families/aquas/hypnotic-sea,glidden,#00787f,0,120,127
bimini blue,PPG1235-7,https://www.glidden.com/color/color-families/blues/bimini-blue,glidden,#007a91,0,122,145
caribbean splash,PPG1150-7,https://www.glidden.com/color/color-families/blues/caribbean-splash,glidden,#00697c,0,105,124
caribbean holiday,PPG13-28,https://www.glidden.com/color/color-families/aquas/caribbean-holiday,glidden,#1c6b75,28,107,117
tahitian treat,PPG1147-7,https://www.glidden.com/color/color-families/aquas/tahitian-treat,glidden,#00686d,0,104,109
emerald pool,PPG1146-7,https://www.glidden.com/color/color-families/aquas/emerald-pool,glidden,#155e60,21,94,96
deep veridian,PPG1141-7,https://www.glidden.com/color/color-families/greens/deep-veridian,glidden,#116356,17,99,86
empress teal,PPG1142-7,https://www.glidden.com/color/color-families/greens/empress-teal,glidden,#10605a,16,96,90
holly leaf,PPG1143-7,https://www.glidden.com/color/color-families/greens/holly-leaf,glidden,#2e5a50,46,90,80
crystal ball,PPG1144-7,https://www.glidden.com/color/color-families/greens/crystal-ball,glidden,#365955,54,89,85
sea glass,PPG13-30,https://www.glidden.com/color/color-families/greens/sea-glass,glidden,#3a5a55,58,90,85
deep emerald,PPG1148-7,https://www.glidden.com/color/color-families/aquas/deep-emerald,glidden,#2a545c,42,84,92
mountain pine,PPG1034-7,https://www.glidden.com/color/color-families/neutrals/mountain-pine,glidden,#3b5257,59,82,87
obsidian,PPG1035-7,https://www.glidden.com/color/color-families/neutrals/obsidian,glidden,#445055,68,80,85
night watch,PPG1145-7,https://www.glidden.com/color/color-families/greens/night-watch,glidden,#3c504f,60,80,79
antique slate,PPG13-29,https://www.glidden.com/color/color-families/greens/antique-slate,glidden,#455c59,69,92,89
oceania,PPG10-01,https://www.glidden.com/color/color-families/neutrals/oceania,glidden,#425a65,66,90,101
dark green velvet,PPG1136-7,https://www.glidden.com/color/color-families/greens/dark-green-velvet,glidden,#4a5b51,74,91,81
juniper berry,PPG1145-6,https://www.glidden.com/color/color-families/greens/juniper-berry,glidden,#576b6b,87,107,107
superstition,PPG1035-6,https://www.glidden.com/color/color-families/neutrals/superstition,glidden,#5b6e74,91,110,116
smoky emerald,PPG1143-6,https://www.glidden.com/color/color-families/greens/smoky-emerald,glidden,#4c726b,76,114,107
evening emerald,PPG1144-6,https://www.glidden.com/color/color-families/greens/evening-emerald,glidden,#56736f,86,115,111
vining ivy,PPG1148-6,https://www.glidden.com/color/color-families/aquas/vining-ivy,glidden,#4b7378,75,115,120
lucky shamrock,PPG1146-6,https://www.glidden.com/color/color-families/aquas/lucky-shamrock,glidden,#487a7b,72,122,123
carlisle,PPG1141-6,https://www.glidden.com/color/color-families/greens/carlisle,glidden,#45867c,69,134,124
jericho jade,PPG1142-6,https://www.glidden.com/color/color-families/greens/jericho-jade,glidden,#4d8681,77,134,129
jade jewel,PPG1147-6,https://www.glidden.com/color/color-families/aquas/jade-jewel,glidden,#247e81,36,126,129
bermuda,PPG1150-6,https://www.glidden.com/color/color-families/blues/bermuda,glidden,#1b7d8d,27,125,141
safe harbor,PPG1235-6,https://www.glidden.com/color/color-families/blues/safe-harbor,glidden,#1e8ea1,30,142,161
sea fantasy,PPG1234-6,https://www.glidden.com/color/color-families/aquas/sea-fantasy,glidden,#1a9597,26,149,151
azure tide,PPG1231-6,https://www.glidden.com/color/color-families/aquas/azure-tide,glidden,#2b9890,43,152,144
grecian isle,PPG1232-6,https://www.glidden.com/color/color-families/greens/grecian-isle,glidden,#00a49b,0,164,155
jamaican sea,PPG1236-6,https://www.glidden.com/color/color-families/blues/jamaican-sea,glidden,#26a5ba,38,165,186
high dive,PPG1236-5,https://www.glidden.com/color/color-families/blues/high-dive,glidden,#59b9cc,89,185,204
ocean cruise,PPG1236-4,https://www.glidden.com/color/color-families/blues/ocean-cruise,glidden,#9cd4e1,156,212,225
tropical splash,PPG1233-5,https://www.glidden.com/color/color-families/aquas/tropical-splash,glidden,#70cbce,112,203,206
tint of turquoise,PPG1232-5,https://www.glidden.com/color/color-families/greens/tint-of-turquoise,glidden,#41bfb5,65,191,181
montego bay,PPG1233-6,https://www.glidden.com/color/color-families/aquas/montego-bay,glidden,#3fbabd,63,186,189
artesian well,PPG1231-5,https://www.glidden.com/color/color-families/aquas/artesian-well,glidden,#5eb2aa,94,178,170
biscay bay,PPG1234-5,https://www.glidden.com/color/color-families/aquas/biscay-bay,glidden,#4fb3b3,79,179,179
blue calypso,PPG1235-5,https://www.glidden.com/color/color-families/blues/blue-calypso,glidden,#55a7b6,85,167,182
acapulco cliffs,PPG1150-5,https://www.glidden.com/color/color-families/blues/acapulco-cliffs,glidden,#4e9aa8,78,154,168
teal bayou,PPG1147-5,https://www.glidden.com/color/color-families/aquas/teal-bayou,glidden,#57a1a0,87,161,160
catalina,PPG1142-5,https://www.glidden.com/color/color-families/greens/catalina,glidden,#72a49f,114,164,159
treasure isle,PPG1141-5,https://www.glidden.com/color/color-families/greens/treasure-isle,glidden,#609d91,96,157,145
palmetto,PPG1146-5,https://www.glidden.com/color/color-families/aquas/palmetto,glidden,#6d9a9b,109,154,155
cathedral glass,PPG1148-5,https://www.glidden.com/color/color-families/aquas/cathedral-glass,glidden,#7a999c,122,153,156
green granite,PPG1144-5,https://www.glidden.com/color/color-families/greens/green-granite,glidden,#7c9793,124,151,147
yucca,PPG1143-5,https://www.glidden.com/color/color-families/greens/yucca,glidden,#75978f,117,151,143
spruce shade,PPG1136-5,https://www.glidden.com/color/color-families/greens/spruce-shade,glidden,#91a49d,145,164,157
aqua smoke,PPG1034-5,https://www.glidden.com/color/color-families/neutrals/aqua-smoke,glidden,#8c9fa0,140,159,160
scarborough,PPG1145-5,https://www.glidden.com/color/color-families/greens/scarborough,glidden,#809391,128,147,145
dwarf spruce,PPG1136-6,https://www.glidden.com/color/color-families/greens/dwarf-spruce,glidden,#71847d,113,132,125
blue blood,PPG1034-6,https://www.glidden.com/color/color-families/neutrals/blue-blood,glidden,#6b7f81,107,127,129
sorcerer's spell,PPG10-02,https://www.glidden.com/color/color-families/neutrals/sorcerer-s-spell,glidden,#657d85,101,125,133
artifact,PPG10-16,https://www.glidden.com/color/color-families/neutrals/artifact,glidden,#69808b,105,128,139
puddle jumper,PPG1035-5,https://www.glidden.com/color/color-families/neutrals/puddle-jumper,glidden,#6a8389,106,131,137
twilight stroll,PPG10-03,https://www.glidden.com/color/color-families/neutrals/twilight-stroll,glidden,#71898d,113,137,141
symphony of blue,PPG1035-4,https://www.glidden.com/color/color-families/aquas/symphony-of-blue,glidden,#89a0a6,137,160,166
parakeet pete,PPG1143-4,https://www.glidden.com/color/color-families/greens/parakeet-pete,glidden,#94b1a9,148,177,169
blue by you,PPG1035-3,https://www.glidden.com/color/color-families/aquas/blue-by-you,glidden,#a0b7ba,160,183,186
holly glen,PPG1144-4,https://www.glidden.com/color/color-families/greens/holly-glen,glidden,#a2b7b5,162,183,181
blue willow,PPG1145-4,https://www.glidden.com/color/color-families/greens/blue-willow,glidden,#a8bbba,168,187,186
misty surf,PPG1034-4,https://www.glidden.com/color/color-families/neutrals/misty-surf,glidden,#b5c8c9,181,200,201
gale force,PPG10-08,https://www.glidden.com/color/color-families/greens/gale-force,glidden,#bfc8c3,191,200,195
blue shamrock,PPG1136-4,https://www.glidden.com/color/color-families/greens/blue-shamrock,glidden,#bacbc4,186,203,196
lazy river,PPG1148-4,https://www.glidden.com/color/color-families/aquas/lazy-river,glidden,#a1bdbf,161,189,191
frosty glade,PPG1146-4,https://www.glidden.com/color/color-families/aquas/frosty-glade,glidden,#a0c0bf,160,192,191
caribbean green,PPG1141-4,https://www.glidden.com/color/color-families/greens/caribbean-green,glidden,#89bab2,137,186,178
pitter patter,PPG1142-4,https://www.glidden.com/color/color-families/greens/pitter-patter,glidden,#9bc2bd,155,194,189
aqua fiesta,PPG1147-4,https://www.glidden.com/color/color-families/aquas/aqua-fiesta,glidden,#8cc3c3,140,195,195
kingston aqua,PPG1150-4,https://www.glidden.com/color/color-families/blues/kingston-aqua,glidden,#8fbcc4,143,188,196
