name,code,link,source,color_hex,color_r,color_g,color_b
Country Charm,3007-10B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/country-charm-3007-10b,valspar,#d1bea1,209,190,161
Vanilla Iced Coffee,P084,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/vanilla-iced-coffee-p084,valspar,#dac1aa,218,193,170
Milk Toast,3001-10B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/milk-toast-3001-10b,valspar,#d6bba6,214,187,166
Cocoa Dust,T576,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cocoa-dust-t576,valspar,#d5c2ae,213,194,174
Dust Bunny,2005-10B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dust-bunny-2005-10b,valspar,#ccb9ac,204,185,172
Beach Dune,V134-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/beach-dune-v134-2,valspar,#d4c3ac,212,195,172
Epic,6008-3C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/epic-6008-3c,valspar,#cbb995,203,185,149
Crushed Nutmeg,M116,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/crushed-nutmeg-m116,valspar,#dcc0a3,220,192,163
Seagull Beach,1002-10B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/seagull-beach-1002-10b,valspar,#c5b6ae,197,182,174
Silken Stockings,V088-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/silken-stockings-v088-2,valspar,#d9c1a8,217,193,168
Mesa Tumbleweed,2008-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/mesa-tumbleweed-2008-10a,valspar,#c7b5a4,199,181,164
Alpaca Mittens,T534,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/alpaca-mittens-t534,valspar,#dac0b0,218,192,176
Warm Buff,3002-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/warm-buff-3002-10a,valspar,#d1b390,209,179,144
Shaggy Dog,V133-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/shaggy-dog-v133-3,valspar,#d2c2b1,210,194,177
Freshly Baked,3008-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/freshly-baked-3008-10a,valspar,#c6b6a0,198,182,160
Shaken or Stirred?,T640,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/shaken-or-stirred-t640,valspar,#cbc5ad,203,197,173
Soft Stones,6008-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soft-stones-6008-1c,valspar,#c4b7a2,196,183,162
Ancient Relic,M302,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/ancient-relic-m302,valspar,#cec3ae,206,195,174
Sandy Sage,5008-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/sandy-sage-5008-1c,valspar,#bcb5a5,188,181,165
Puka Shell,V126-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/puka-shell-v126-2,valspar,#d2c0be,210,192,190
Hazy Earth,8004-18C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/hazy-earth-8004-18c,valspar,#cbb393,203,179,147
Mushroom Risotto,M243,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/mushroom-risotto-m243,valspar,#cec2b4,206,194,180
Luxe Gray,8005-4C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/luxe-gray-8005-4c,valspar,#bfb6aa,191,182,170
Soft Pelican,V135-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/soft-pelican-v135-2,valspar,#cdc2b2,205,194,178
Counterpoint,8005-5C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/counterpoint-8005-5c,valspar,#c1b6a5,193,182,165
Windmill,V130-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/windmill-v130-2,valspar,#cdc2ba,205,194,186
Soulful Grey,6004-1B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soulful-grey-6004-1b,valspar,#b8b4aa,184,180,170
Elk Antler,T567,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/elk-antler-t567,valspar,#d0c2ae,208,194,174
Boardwalk Sashay,V129-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/boardwalk-sashay-v129-3,valspar,#cfc0b6,207,192,182
Rosy Linen,8004-4C,https://www.valspar.com/en/colors/browse-colors/lowes/pink/rosy-linen-8004-4c,valspar,#c4b1af,196,177,175
Pale Powder,3001-8A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/pale-powder-3001-8a,valspar,#cdab92,205,171,146
Warm Alpaca,V131-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/warm-alpaca-v131-2,valspar,#d4bfac,212,191,172
Fiddlesticks,8004-17D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/fiddlesticks-8004-17d,valspar,#c9aa87,201,170,135
Cookie Dough,V132-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cookie-dough-v132-2,valspar,#d1c0b0,209,192,176
Ivory Brown,6006-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ivory-brown-6006-1c,valspar,#baac9a,186,172,154
Clay Figurine,M341,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/clay-figurine-m341,valspar,#c8c2b6,200,194,182
Cathedral Morning,V128-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cathedral-morning-v128-3,valspar,#d1beba,209,190,186
Berry Frost,1004-10A,https://www.valspar.com/en/colors/browse-colors/lowes/pink/berry-frost-1004-10a,valspar,#bca8a3,188,168,163
Leatherbound,3004-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/leatherbound-3004-10a,valspar,#c5a887,197,168,135
Feathers of a Dove,M111,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/feathers-of-a-dove-m111,valspar,#c7c2b4,199,194,180
Adirondack Path,2004-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/adirondack-path-2004-10a,valspar,#c2a798,194,167,152
Oyster Bay,V127-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/oyster-bay-v127-3,valspar,#c9bfbd,201,191,189
Wetland Clay,3007-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/wetland-clay-3007-10a,valspar,#bfa98c,191,169,140
Yellow Lab,T528,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/yellow-lab-t528,valspar,#dfb883,223,184,131
Dry Earth,6008-4A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dry-earth-6008-4a,valspar,#bda982,189,169,130
Cashmere Wrap,M160,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cashmere-wrap-m160,valspar,#d7b888,215,184,136
Woven Jute,8004-14D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/woven-jute-8004-14d,valspar,#c4a68c,196,166,140
Sahara Sun,T519,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/sahara-sun-t519,valspar,#d6b888,214,184,136
Glamorous Taupe,2003-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/glamorous-taupe-2003-10a,valspar,#bda49a,189,164,154
Cache of Camel,M254,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/cache-of-camel-m254,valspar,#cfb98b,207,185,139
Timber Dust,2007-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/timber-dust-2007-10a,valspar,#baa693,186,166,147
Hazelnut Parfait,M120,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/hazelnut-parfait-m120,valspar,#d3b68e,211,182,142
Pick of the Litter,8004-7C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/pick-of-the-litter-8004-7c,valspar,#b8a59b,184,165,155
Black Hills Gold,T630,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/black-hills-gold-t630,valspar,#c7b996,199,185,150
Oyster Shoal,8005-5D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/oyster-shoal-8005-5d,valspar,#b7a895,183,168,149
In for the Night,T569,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/in-for-the-night-t569,valspar,#c9b798,201,183,152
Koala,8005-8D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/koala-8005-8d,valspar,#b5a79a,181,167,154
Seine and Sensibility,V146-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/seine-and-sensibility-v146-3,valspar,#c2b8a1,194,184,161
Artemis,8006-1D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/artemis-8006-1d,valspar,#b0a998,176,169,152
Dad's Slippers,T570,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/dads-slippers-t570,valspar,#ccb692,204,182,146
Ashen Gray,6004-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ashen-gray-6004-1c,valspar,#b0a69a,176,166,154
Sea Grape,V147-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/sea-grape-v147-2,valspar,#c4b7a2,196,183,162
Embarrassed Shadow,8004-5D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/embarrassed-shadow-8004-5d,valspar,#b7a49f,183,164,159
Tailored Tan,V132-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/tailored-tan-v132-3,valspar,#c7b6a6,199,182,166
Western Sandstone,1001-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/western-sandstone-1001-10a,valspar,#b1a39a,177,163,154
Far Side of the Mountain,V094-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/far-side-of-the-mountain-v094-3,valspar,#c7b695,199,182,149
Gray Silt,6002-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/gray-silt-6002-1c,valspar,#a9a191,169,161,145
Calfskin,M129,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/calfskin-m129,valspar,#cab598,202,181,152
Smoked Oyster,6005-1C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/smoked-oyster-6005-1c,valspar,#aca194,172,161,148
My Piazza,M133,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/my-piazza-m133,valspar,#ccb39d,204,179,157
Au Lait Ole,3003-9C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/au-lait-ole-3003-9c,valspar,#b59a7c,181,154,124
Counterpoint,V135-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/counterpoint-v135-3,valspar,#c1b6a5,193,182,165
Ode to Joy,8004-20D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/ode-to-joy-8004-20d,valspar,#ac9c82,172,156,130
Tan Suede,P012,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/tan-suede-p012,valspar,#cbb399,203,179,153
Wool Coat,1002-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/wool-coat-1002-10a,valspar,#ac978c,172,151,140
Panko,V131-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/panko-v131-3,valspar,#c9b3a0,201,179,160
Dusky Hyacinth,1003-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dusky-hyacinth-1003-10a,valspar,#ab9795,171,151,149
Kiln Clay,T579,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/kiln-clay-t579,valspar,#c0b6a0,192,182,160
Sturdy Bronze,3001-7C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/sturdy-bronze-3001-7c,valspar,#bc9579,188,149,121
Woven Cashmere,T563,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/woven-cashmere-t563,valspar,#c4b3ab,196,179,171
Tornado Watch,6002-2A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/tornado-watch-6002-2a,valspar,#a29b8d,162,155,141
Patrick's Eyes,T690,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/patricks-eyes-t690,valspar,#bcb5a2,188,181,162
Free Wheeling,2006-10A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/free-wheeling-2006-10a,valspar,#ae9685,174,150,133
Rosy Linen,V126-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/rosy-linen-v126-3,valspar,#c4b1af,196,177,175
Wild Mushroom,3007-9C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/wild-mushroom-3007-9c,valspar,#a9967b,169,150,123
Prairie,V092-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/prairie-v092-3,valspar,#d7ad6c,215,173,108
Changing Seasons,3001-9C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/changing-seasons-3001-9c,valspar,#b29175,178,145,117
Whole Grain,V091-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/whole-grain-v091-3,valspar,#d1ab76,209,171,118
Aspen Gray,6004-2A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/aspen-gray-6004-2a,valspar,#9e978c,158,151,140
Toasty,V089-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/toasty-v089-3,valspar,#d0a97f,208,169,127
Coyote Wild,8004-18D,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/coyote-wild-8004-18d,valspar,#ae9271,174,146,113
Saucy,T530,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/saucy-t530,valspar,#c6ac77,198,172,119
Stone Terrace,8005-5E,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/stone-terrace-8005-5e,valspar,#9e8f7b,158,143,123
Moraine,V090-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/moraine-v090-3,valspar,#c8aa83,200,170,131
Artichoke,6003-2A,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/artichoke-6003-2a,valspar,#8d8679,141,134,121
Casual Khaki,V093-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/casual-khaki-v093-3,valspar,#c5ab7f,197,171,127
Mossy Aura,6002-2B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/mossy-aura-6002-2b,valspar,#857d6d,133,125,109
Key Wester,V086-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/key-wester-v086-3,valspar,#cfa682,207,166,130
Soft Rabbit Brown,1002-9C,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/soft-rabbit-brown-1002-9c,valspar,#8d7970,141,121,112
Maple Tan,V085-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/maple-tan-v085-3,valspar,#d4a482,212,164,130
Mountain Smoke,6004-2B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/mountain-smoke-6004-2b,valspar,#817b72,129,123,114
Roasted Cashew,M147,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/roasted-cashew-m147,valspar,#cba77c,203,167,124
Dark Toast,3001-9B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/dark-toast-3001-9b,valspar,#917158,145,113,88
Gentility,T516,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/gentility-t516,valspar,#c9a789,201,167,137
Empire,6003-2B,https://www.valspar.com/en/colors/browse-colors/lowes/neutral/empire-6003-2b,valspar,#7a7467,122,116,103
Green as a Bean,M110,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/green-as-a-bean-m110,valspar,#c2ab7b,194,171,123
Coastal Villa,6005-2A,https://www.valspar.com/en/colors/browse-colors/lowes/brown/coastal-villa-6005-2a,valspar,#9e9386,158,147,134
My Guinea Pig,T578,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/my-guinea-pig-t578,valspar,#c2a987,194,169,135
Cuppa Tea,8004-17E,https://www.valspar.com/en/colors/browse-colors/lowes/brown/cuppa-tea-8004-17e,valspar,#b38f67,179,143,103
Uncommon Coir,V088-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/uncommon-coir-v088-3,valspar,#c4a889,196,168,137
Monkeypod,8004-5E,https://www.valspar.com/en/colors/browse-colors/lowes/brown/monkeypod-8004-5e,valspar,#a38e89,163,142,137
Adobe Village,V083-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/adobe-village-v083-3,valspar,#d0a38b,208,163,139
Caraway Shield,6008-4B,https://www.valspar.com/en/colors/browse-colors/lowes/brown/caraway-shield-6008-4b,valspar,#a18d65,161,141,101
Brown Owl,M136,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/brown-owl-m136,valspar,#c0a88d,192,168,141
State of Mind,8005-10E,https://www.valspar.com/en/colors/browse-colors/lowes/brown/state-of-mind-8005-10e,valspar,#9c8e83,156,142,131
Brown Bunny,T577,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/brown-bunny-t577,valspar,#bea98c,190,169,140
River Oak,3004-9C,https://www.valspar.com/en/colors/browse-colors/lowes/brown/river-oak-3004-9c,valspar,#a78967,167,137,103
Woven Jute,V087-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/woven-jute-v087-3,valspar,#c4a68c,196,166,140
Fudgecicle,2004-9C,https://www.valspar.com/en/colors/browse-colors/lowes/brown/fudgecicle-2004-9c,valspar,#a28576,162,133,118
Oyster Shoal,V135-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/oyster-shoal-v135-4,valspar,#b7a895,183,168,149
Delta Sandbar,2005-9C,https://www.valspar.com/en/colors/browse-colors/lowes/brown/delta-sandbar-2005-9c,valspar,#a28776,162,135,118
Emery Board,V084-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/emery-board-v084-3,valspar,#c8a389,200,163,137
Stone Manor,6006-2A,https://www.valspar.com/en/colors/browse-colors/lowes/brown/stone-manor-6006-2a,valspar,#998976,153,137,118
Earthy Beige,M351,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/earthy-beige-m351,valspar,#b5a893,181,168,147
Lilac Gray,1003-9C,https://www.valspar.com/en/colors/browse-colors/lowes/brown/lilac-gray-1003-9c,valspar,#988583,152,133,131
Snug as a Bug,T565,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/snug-as-a-bug-t565,valspar,#bca695,188,166,149
Teddy,8004-12E,https://www.valspar.com/en/colors/browse-colors/lowes/brown/teddy-8004-12e,valspar,#aa8064,170,128,100
Packed Sand,M132,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/packed-sand-m132,valspar,#b3a79a,179,167,154
Navajo Horizon,2003-9C,https://www.valspar.com/en/colors/browse-colors/lowes/brown/navajo-horizon-2003-9c,valspar,#a08173,160,129,115
Prom Night,T574,https://www.valspar.com/en/colors/browse-colors/independent-retailers/pink/prom-night-t574,valspar,#c0a397,192,163,151
Sandalwood,6008-2B,https://www.valspar.com/en/colors/browse-colors/lowes/brown/sandalwood-6008-2b,valspar,#92846a,146,132,106
Gentry Gray,V133-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/gentry-gray-v133-4,valspar,#b7a695,183,166,149
Pick of the Litter,V129-4,https://www.valspar.com/en/colors/browse-colors/independent-retailers/neutral/pick-of-the-litter-v129-4,valspar,#b8a59b,184,165,155
